id,country,product_group,shipment_mode,vendor,managed_by,fulfill_via,scheduled_date,delivered_date,year,month,year_month,freight_cost_usd,weight_kg,cost_per_kg,freight_category,delivery_status,days_variance,line_item_value,is_on_time,is_late,is_air,is_truck
20264,Rwanda,HRDT,Air,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",PMO - US,Direct Drop,2014-03-27,2014-03-27,2014,3,2014-03,26266.34,1992,13.185913654618474,Numeric,On-Time,0,73206,1,0,1,0
20266,Uganda,ARV,Air,ASPEN PHARMACARE,PMO - US,Direct Drop,2012-07-05,2012-07-05,2012,7,2012-07,475,49,9.693877551020408,Numeric,On-Time,0,11250,1,0,1,0
20274,Vietnam,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2014-09-22,2014-09-15,2014,9,2014-09,3701.66,2401,1.541715951686797,Numeric,On-Time,-7,181440,1,0,1,0
20280,Nigeria,ARV,Air,Hoffmann-La Roche ltd Basel,PMO - US,Direct Drop,2009-12-15,2009-12-15,2009,12,2009-12,852.02,83,10.265301204819275,Numeric,On-Time,0,47667.85,1,0,1,0
20291,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2010-05-31,2010-05-31,2010,5,2010-05,0,NA,NA,Included,On-Time,0,25796.95,1,0,0,1
20294,Zambia,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2014-02-14,2014-02-14,2014,2,2014-02,119474.09,24233,4.930222836627739,Numeric,On-Time,0,1722000,1,0,1,0
20319,Zambia,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2014-09-12,2014-09-12,2014,9,2014-09,30885.26,2439,12.663083230832308,Numeric,On-Time,0,480000,1,0,1,0
20321,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2012-10-02,2012-10-02,2012,10,2012-10,7211.04,2951,2.4435920027109455,Numeric,On-Time,0,4220.25,1,0,1,0
20349,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2012-10-02,2012-10-02,2012,10,2012-10,NA,NA,NA,Cross-reference,On-Time,0,137860.96,1,0,1,0
20371,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2012-10-09,2012-10-09,2012,10,2012-10,11252.53,4587,2.453134946588184,Numeric,On-Time,0,5403.3,1,0,1,0
20383,Haiti,ARV,Ocean,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2012-12-20,2012-12-20,2012,12,2012-12,7208.11,4726,1.525203131612357,Numeric,On-Time,0,318648,1,0,0,0
20407,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-08-29,2014-08-29,2014,8,2014-08,0,NA,NA,Included,On-Time,0,13051.03,1,0,0,1
20417,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-08-24,2015-08-24,2015,8,2015-08,0,NA,NA,Included,On-Time,0,507.93,1,0,0,1
20432,South Africa,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2011-10-10,2011-11-03,2011,10,2011-10,9323.3,9061,1.0289482397086414,Numeric,Late,24,480716.39,0,1,0,0
20450,"Congo, DRC",ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2013-11-28,2013-11-28,2013,11,2013-11,2782.94,81,34.35728395061729,Numeric,On-Time,0,1453.5,1,0,1,0
20462,Côte d'Ivoire,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2010-09-08,2010-09-08,2010,9,2010-09,11463.46,680,16.858029411764704,Numeric,On-Time,0,233100,1,0,1,0
20506,Vietnam,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2015-07-07,2015-07-07,2015,7,2015-07,2730.91,1320,2.068871212121212,Numeric,On-Time,0,54495,1,0,1,0
20512,Rwanda,ARV,Air,EMCURE PHARMACEUTICALS LTD,PMO - US,Direct Drop,2014-08-22,2014-08-22,2014,8,2014-08,1950.74,145,13.453379310344827,Numeric,On-Time,0,46563,1,0,1,0
20544,Uganda,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2015-02-27,2015-02-27,2015,2,2015-02,16876.25,1978,8.531976744186046,Numeric,On-Time,0,389760,1,0,1,0
20558,"Congo, DRC",HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2015-07-23,2015-07-23,2015,7,2015-07,NA,NA,NA,Cross-reference,On-Time,0,8000,1,0,1,0
20560,Ghana,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2014-08-06,2014-08-06,2014,8,2014-08,1317.82,63,20.917777777777776,Numeric,On-Time,0,2661.12,1,0,1,0
20619,Tanzania,HRDT,Air,"Standard Diagnostics, Inc.",PMO - US,Direct Drop,2013-09-16,2013-09-16,2013,9,2013-09,17579.56,1036,16.96868725868726,Numeric,On-Time,0,200000,1,0,1,0
20623,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2014-11-28,2014-11-28,2014,11,2014-11,0,NA,NA,Included,On-Time,0,1671.82,1,0,0,1
20631,Mozambique,ARV,Air,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),PMO - US,Direct Drop,2015-02-16,2015-02-16,2015,2,2015-02,0,NA,NA,Included,On-Time,0,14904,1,0,1,0
20666,Nigeria,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2009-10-16,2009-10-16,2009,10,2009-10,1599.22,130,12.301692307692308,Numeric,On-Time,0,18080,1,0,1,0
20667,Uganda,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2013-12-10,2013-12-12,2013,12,2013-12,0,NA,NA,Included,Late,2,1953.9,0,1,1,0
20671,South Africa,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2012-01-16,2012-01-23,2012,1,2012-01,7292.27,7797,0.935266127997948,Numeric,Late,7,390948.72,0,1,0,0
20684,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-01-26,2015-01-26,2015,1,2015-01,0,NA,NA,Included,On-Time,0,1724.15,1,0,0,1
20690,Zimbabwe,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2011-08-04,2011-08-04,2011,8,2011-08,17912.6,1042,17.190595009596926,Numeric,On-Time,0,39161.28,1,0,1,0
20697,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2012-11-29,2012-11-29,2012,11,2012-11,10770.55,5939,1.813529213672335,Numeric,On-Time,0,1099.8,1,0,1,0
20723,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-01-26,2015-01-26,2015,1,2015-01,0,NA,NA,Included,On-Time,0,99.53,1,0,0,1
20735,Rwanda,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2012-04-13,2012-04-13,2012,4,2012-04,102761.99,12886,7.974700450100885,Numeric,On-Time,0,706200,1,0,0,0
20761,Uganda,ARV,Air,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),PMO - US,Direct Drop,2014-10-28,2014-10-28,2014,10,2014-10,309.95,137,2.2624087591240873,Numeric,On-Time,0,72094.5,1,0,1,0
20774,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-08-24,2015-08-24,2015,8,2015-08,0,NA,NA,Included,On-Time,0,839.15,1,0,0,1
20824,Cameroon,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2013-09-26,2013-09-26,2013,9,2013-09,1067.02,23,46.39217391304348,Numeric,On-Time,0,388.81,1,0,1,0
20878,Vietnam,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2011-02-24,2011-02-24,2011,2,2011-02,4042.47,51,79.26411764705882,Numeric,On-Time,0,2478.12,1,0,1,0
20883,Tanzania,HRDT,Air,"Standard Diagnostics, Inc.",PMO - US,Direct Drop,2011-05-16,2011-05-16,2011,5,2011-05,4329.08,507,8.53861932938856,Numeric,On-Time,0,30400,1,0,1,0
20894,Haiti,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2012-04-22,2012-04-22,2012,4,2012-04,NA,NA,NA,Cross-reference,On-Time,0,157200,1,0,1,0
20908,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-08-29,2014-08-29,2014,8,2014-08,0,NA,NA,Included,On-Time,0,339.26,1,0,0,1
20947,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-02-12,2015-02-12,2015,2,2015-02,0,NA,NA,Included,On-Time,0,1865,1,0,0,1
20952,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-04-28,2015-04-28,2015,4,2015-04,0,NA,NA,Included,On-Time,0,78.7,1,0,0,1
20961,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2013-08-01,2013-08-01,2013,8,2013-08,9740.27,2843,3.4260534646500176,Numeric,On-Time,0,311631.78,1,0,1,0
20969,Rwanda,HRDT,Air,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",PMO - US,Direct Drop,2014-04-28,2014-06-16,2014,4,2014-04,36502.8,2771,13.173150487188742,Numeric,Late,49,101822,0,1,1,0
20975,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-08-27,2014-08-27,2014,8,2014-08,0,NA,NA,Included,On-Time,0,22.6,1,0,0,1
21000,Haiti,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2014-09-09,2014-09-09,2014,9,2014-09,892.5,65,13.73076923076923,Numeric,On-Time,0,3088.8,1,0,1,0
21028,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-08-29,2014-08-29,2014,8,2014-08,0,NA,NA,Included,On-Time,0,499.23,1,0,0,1
21033,Zambia,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2014-02-07,2014-02-07,2014,2,2014-02,14384.91,2410,5.968842323651452,Numeric,On-Time,0,79176.58,1,0,1,0
21037,Uganda,ARV,Air,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),PMO - US,Direct Drop,2011-04-19,2011-04-19,2011,4,2011-04,99,6,16.5,Numeric,On-Time,0,5032.5,1,0,1,0
21044,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2013-12-23,2013-12-23,2013,12,2013-12,746.89,146,5.115684931506849,Numeric,On-Time,0,10721.48,1,0,1,0
21045,Rwanda,HRDT,Air,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",PMO - US,Direct Drop,2014-03-27,2014-03-27,2014,3,2014-03,26266.34,1992,13.185913654618474,Numeric,On-Time,0,73206,1,0,1,0
21061,Mozambique,ARV,Air,Hoffmann-La Roche ltd Basel,PMO - US,Direct Drop,2009-11-23,2009-11-23,2009,11,2009-11,1242.33,86,14.445697674418604,Numeric,On-Time,0,15864.66,1,0,1,0
21076,Kenya,HRDT,Air,Premier Medical Corporation Ltd.,PMO - US,Direct Drop,2013-08-05,2013-08-05,2013,8,2013-08,10682.41,2020,5.288321782178218,Numeric,On-Time,0,146674,1,0,1,0
21091,Haiti,ARV,Ocean,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2012-10-22,2012-10-22,2012,10,2012-10,8538.03,4654,1.8345573700042976,Numeric,On-Time,0,22094.6,1,0,0,0
21092,South Africa,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2010-09-07,2010-10-15,2010,9,2010-09,4263.07,3240,1.3157623456790122,Numeric,Late,38,161395.2,0,1,1,0
21096,South Sudan,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2012-02-08,2012-02-08,2012,2,2012-02,7428.38,244,30.444180327868853,Numeric,On-Time,0,41830,1,0,1,0
21125,Tanzania,ARV,Air,EMCURE PHARMACEUTICALS LTD,PMO - US,Direct Drop,2011-03-10,2011-03-10,2011,3,2011-03,1308.4,103,12.702912621359223,Numeric,On-Time,0,29612.15,1,0,1,0
21143,Guatemala,ARV,Air,IDIS LIMITED,PMO - US,Direct Drop,2011-09-12,2011-09-12,2011,9,2011-09,0,NA,NA,Included,On-Time,0,14519.04,1,0,1,0
21147,Nigeria,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2010-07-22,2010-07-22,2010,7,2010-07,29878.21,2373,12.590901812052254,Numeric,On-Time,0,224000,1,0,1,0
21174,Côte d'Ivoire,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2009-10-08,2009-10-08,2009,10,2009-10,28238.31,4794,5.890344180225282,Numeric,On-Time,0,415116.8,1,0,1,0
21175,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-01-13,2014-01-13,2014,1,2014-01,0,NA,NA,Included,On-Time,0,27749.02,1,0,0,1
21193,Kenya,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2011-08-09,2011-08-11,2011,8,2011-08,37548.87,1980,18.96407575757576,Numeric,Late,2,741459,0,1,1,0
21199,Haiti,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2014-08-29,2014-08-29,2014,8,2014-08,1257.16,61,20.609180327868852,Numeric,On-Time,0,1232.8,1,0,1,0
21217,Tanzania,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2014-06-24,2014-06-24,2014,6,2014-06,9815.52,2205,4.4514829931972795,Numeric,On-Time,0,129600,1,0,1,0
21230,Tanzania,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2013-11-21,2013-11-21,2013,11,2013-11,127285.48,28168,4.518797216699801,Numeric,On-Time,0,2100000,1,0,1,0
21276,South Africa,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2011-04-04,2011-05-27,2011,4,2011-04,3524.93,1679,2.099422275163788,Numeric,Late,53,9601.48,0,1,0,0
21279,"Congo, DRC",ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2013-07-11,2013-07-11,2013,7,2013-07,938.05,53,17.699056603773585,Numeric,On-Time,0,1230,1,0,1,0
21301,Tanzania,ARV,Air,EMCURE PHARMACEUTICALS LTD,PMO - US,Direct Drop,2010-08-02,2010-08-02,2010,8,2010-08,1122.07,112,10.018482142857142,Numeric,On-Time,0,27785.85,1,0,1,0
21336,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2010-05-31,2010-05-31,2010,5,2010-05,0,NA,NA,Included,On-Time,0,29714.49,1,0,0,1
21338,South Africa,ARV,Truck,S. BUYS WHOLESALER,South Africa Field Office,Direct Drop,2013-04-16,2013-04-16,2013,4,2013-04,0,NA,NA,Included,On-Time,0,746.32,1,0,0,1
21378,Uganda,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2013-12-10,2013-12-12,2013,12,2013-12,0,NA,NA,Included,Late,2,13478.4,0,1,1,0
21380,Zambia,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2010-12-17,2010-12-21,2010,12,2010-12,19610.11,1167,16.803864610111397,Numeric,Late,4,193200,0,1,1,0
21390,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2015-01-15,2015-01-15,2015,1,2015-01,1069.31,128,8.353984375,Numeric,On-Time,0,13308,1,0,1,0
21399,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-01-26,2015-01-26,2015,1,2015-01,0,NA,NA,Included,On-Time,0,1261.81,1,0,0,1
21414,Uganda,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2013-11-16,2013-11-16,2013,11,2013-11,30764.18,8638,3.5614934012502895,Numeric,On-Time,0,493524.9,1,0,1,0
21469,South Sudan,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2015-07-02,2015-07-07,2015,7,2015-07,NA,NA,NA,Cross-reference,Late,5,100,0,1,1,0
21478,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2014-06-25,2014-06-25,2014,6,2014-06,0,NA,NA,Included,On-Time,0,588.25,1,0,0,1
21480,Vietnam,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2014-09-22,2014-09-15,2014,9,2014-09,2718.03,1671,1.6265888689407542,Numeric,On-Time,-7,155190,1,0,1,0
21491,Uganda,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2013-04-29,2013-04-29,2013,4,2013-04,31917.19,1313,24.308598629093677,Numeric,On-Time,0,236560,1,0,1,0
21493,Burundi,HRDT,Air,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",PMO - US,Direct Drop,2013-09-20,2013-09-20,2013,9,2013-09,1682.15,145,11.60103448275862,Numeric,On-Time,0,34472.4,1,0,1,0
21525,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2014-08-28,2014-08-28,2014,8,2014-08,0,NA,NA,Included,On-Time,0,1470.62,1,0,0,1
21536,Pakistan,HRDT,Air,INVERNESS MEDICAL INNOVATIONS HONG KONG LTD,PMO - US,Direct Drop,2014-03-17,2014-03-17,2014,3,2014-03,19489.83,1744,11.175361238532112,Numeric,On-Time,0,358720,1,0,1,0
21540,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-08-29,2014-08-29,2014,8,2014-08,0,NA,NA,Included,On-Time,0,460.89,1,0,0,1
21556,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2013-05-22,2013-05-22,2013,5,2013-05,6368.02,526,12.106501901140684,Numeric,On-Time,0,1548.45,1,0,1,0
21557,Zimbabwe,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2013-04-25,2013-04-25,2013,4,2013-04,9299.26,798,11.653208020050126,Numeric,On-Time,0,26073.72,1,0,1,0
21563,Tanzania,ARV,Ocean,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2014-05-27,2014-05-27,2014,5,2014-05,28270.78,10504,2.691429931454684,Numeric,On-Time,0,414000,1,0,0,0
21568,Côte d'Ivoire,HRDT,Air,"Standard Diagnostics, Inc.",PMO - US,Direct Drop,2011-09-12,2011-09-12,2011,9,2011-09,5639.42,403,13.993598014888338,Numeric,On-Time,0,24180,1,0,1,0
21573,"Congo, DRC",HRDT,Truck,WAGENIA,PMO - US,Direct Drop,2014-04-07,2014-04-07,2014,4,2014-04,0,NA,NA,Included,On-Time,0,18775,1,0,0,1
21576,Vietnam,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2015-01-16,2015-01-16,2015,1,2015-01,4489.32,1368,3.2816666666666663,Numeric,On-Time,0,340592,1,0,1,0
21590,Côte d'Ivoire,ARV,Air,BRISTOL-MYERS SQUIBB,PMO - US,Direct Drop,2010-09-08,2010-09-08,2010,9,2010-09,NA,NA,NA,Cross-reference,On-Time,0,2905,1,0,1,0
21606,South Africa,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2011-04-04,2011-04-04,2011,4,2011-04,3524.95,1472,2.3946671195652174,Numeric,On-Time,0,8418.52,1,0,0,0
21656,Zambia,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2014-07-20,2014-07-20,2014,7,2014-07,22508.32,4369,5.15182421606775,Numeric,On-Time,0,96329.25,1,0,1,0
21666,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2015-09-07,2015-09-07,2015,9,2015-09,0,NA,NA,Included,On-Time,0,16500,1,0,1,0
21674,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2012-02-18,2012-02-18,2012,2,2012-02,NA,NA,NA,Cross-reference,On-Time,0,120927.45,1,0,1,0
21705,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2013-03-18,2013-03-18,2013,3,2013-03,4802.92,2741,1.7522510032834733,Numeric,On-Time,0,268739.61,1,0,1,0
21706,Cameroon,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2013-09-26,2013-09-26,2013,9,2013-09,36166.79,4549,7.950492415915586,Numeric,On-Time,0,311496.12,1,0,1,0
21742,Guyana,HRDT,Air,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",PMO - US,Direct Drop,2010-11-19,2010-11-19,2010,11,2010-11,269.98,14,19.284285714285716,Numeric,On-Time,0,1080,1,0,1,0
21752,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2010-08-13,2010-08-13,2010,8,2010-08,13320.8,1553,8.577462974887315,Numeric,On-Time,0,3276,1,0,1,0
21755,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2014-11-05,2014-11-05,2014,11,2014-11,0,NA,NA,Included,On-Time,0,424.25,1,0,0,1
21795,Vietnam,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2010-03-13,2010-03-13,2010,3,2010-03,6390.83,1481,4.315212694125591,Numeric,On-Time,0,86329.6,1,0,1,0
21825,Uganda,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2013-11-15,2013-11-15,2013,11,2013-11,887.67,65,13.65646153846154,Numeric,On-Time,0,2856.45,1,0,1,0
21839,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-08-29,2014-08-29,2014,8,2014-08,0,NA,NA,Included,On-Time,0,434.11,1,0,0,1
21843,South Africa,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2011-09-14,2011-09-14,2011,9,2011-09,8033.13,4603,1.7451944384097329,Numeric,On-Time,0,421000,1,0,0,0
21844,Tanzania,ARV,Air,STRIDES ARCOLAB LIMITED,PMO - US,Direct Drop,2014-06-24,2014-06-24,2014,6,2014-06,3416.2,630,5.422539682539682,Numeric,On-Time,0,92618.7,1,0,1,0
21868,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2011-07-27,2011-07-27,2011,7,2011-07,6247.82,664,9.409367469879518,Numeric,On-Time,0,87000,1,0,1,0
21897,Ethiopia,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2012-08-21,2012-08-21,2012,8,2012-08,512.31,10,51.230999999999995,Numeric,On-Time,0,864,1,0,1,0
21942,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-05-12,2015-05-12,2015,5,2015-05,0,NA,NA,Included,On-Time,0,38.47,1,0,0,1
21953,South Sudan,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2013-03-27,2013-03-27,2013,3,2013-03,2231.97,107,20.859532710280373,Numeric,On-Time,0,10368,1,0,1,0
21983,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-12-29,2009-12-29,2009,12,2009-12,0,NA,NA,Included,On-Time,0,7451.43,1,0,0,1
21988,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-08-11,2015-08-11,2015,8,2015-08,0,NA,NA,Included,On-Time,0,51.42,1,0,0,1
21997,Haiti,ARV,Ocean,CIPLA LIMITED,PMO - US,Direct Drop,2015-05-25,2015-05-25,2015,5,2015-05,9481.92,5640,1.6811914893617022,Numeric,On-Time,0,394932.5,1,0,0,0
22028,Rwanda,HRDT,Air,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",PMO - US,Direct Drop,2014-03-27,2014-03-27,2014,3,2014-03,26266.34,1992,13.185913654618474,Numeric,On-Time,0,73206,1,0,1,0
22045,Haiti,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2013-09-02,2013-09-02,2013,9,2013-09,NA,NA,NA,Cross-reference,On-Time,0,99026.4,1,0,0,0
22060,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-12-08,2009-12-08,2009,12,2009-12,0,NA,NA,Included,On-Time,0,17235.27,1,0,0,1
22069,Uganda,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2013-11-16,2013-11-16,2013,11,2013-11,19759.68,5593,3.532930448775254,Numeric,On-Time,0,162000,1,0,1,0
22073,Vietnam,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2012-12-21,2012-12-21,2012,12,2012-12,3622.58,1138,3.183286467486819,Numeric,On-Time,0,315534.16,1,0,1,0
22076,Mozambique,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2011-11-08,2011-11-08,2011,11,2011-11,3669.84,361,10.165761772853186,Numeric,On-Time,0,16878.4,1,0,1,0
22079,South Africa,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2011-03-10,2011-03-04,2011,3,2011-03,15331.49,5491,2.7921125478055,Numeric,On-Time,-6,289770.51,1,0,0,0
22091,Dominican Republic,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2013-10-29,2013-10-29,2013,10,2013-10,9165.29,721,12.711914008321775,Numeric,On-Time,0,163300,1,0,1,0
22116,Nigeria,HRDT,Air,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",PMO - US,Direct Drop,2012-10-08,2012-10-08,2012,10,2012-10,6418.11,972,6.6029938271604935,Numeric,On-Time,0,98629,1,0,1,0
22160,Haiti,ARV,Ocean,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2014-10-20,2014-10-20,2014,10,2014-10,9195.61,5342,1.7213796330962188,Numeric,On-Time,0,499410,1,0,0,0
22176,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-04-28,2015-04-28,2015,4,2015-04,0,NA,NA,Included,On-Time,0,45.09,1,0,0,1
22186,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2009-10-23,2009-10-23,2009,10,2009-10,3796.95,1015,3.740837438423646,Numeric,On-Time,0,8678.88,1,0,1,0
22191,Nigeria,HRDT,Air,BIO-RAD LABORATORIES PTY LTD. (SOUTH AFRICA),PMO - US,Direct Drop,2009-09-23,2009-09-23,2009,9,2009-09,0,18,NA,Included,On-Time,0,750.29,1,0,1,0
22196,Vietnam,ARV,Air,MICRO LABS LIMITED,PMO - US,Direct Drop,2014-11-26,2014-11-26,2014,11,2014-11,6195.84,3244,1.9099383477188656,Numeric,On-Time,0,62580,1,0,1,0
22222,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2014-11-28,2014-11-28,2014,11,2014-11,0,NA,NA,Included,On-Time,0,405.71,1,0,0,1
