id,project_code,country,managed_by,fulfill_via,vendor_inco_term,product_group,sub_class,vendor,shipment_mode,shipment_mode_clean,scheduled_date,delivered_date,recorded_date,year,month,year_month,weight_kg,freight_cost_usd,freight_category,freight_flag,freight_outlier_flag,line_item_value,cost_per_kg,delivery_status,days_variance
361,125-HT-T01,Haiti,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc",Air,Air,2008-02-18,2008-02-18,2008-02-18,2008,2,2008-02,NA,0,Included,TRUE,FALSE,278,NA,On-Time,0
391,104-CI-T01,Côte d'Ivoire,PMO - US,Direct Drop,EXW,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),Air,Air,2008-06-17,2008-06-17,2008-06-17,2008,6,2008-06,509,5446.51,Numeric,FALSE,FALSE,36176,10.700412573673871,On-Time,0
392,104-CI-T01,Côte d'Ivoire,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Standard Diagnostics, Inc.",Air,Air,2009-03-19,2009-03-19,2009-03-19,2009,3,2009-03,206,2656.12,Numeric,FALSE,FALSE,13180,12.89378640776699,On-Time,0
398,102-GY-T01,Guyana,PMO - US,Direct Drop,EXW,HRDT,HIV test - Ancillary,"Orgenics, Ltd",Air,Air,2008-04-09,2008-04-01,2008-04-01,2008,4,2008-04,NA,0,Included,TRUE,FALSE,2.4,NA,On-Time,-8
399,102-GY-T01,Guyana,PMO - US,Direct Drop,EXW,HRDT,HIV test - Ancillary,"Orgenics, Ltd",Air,Air,2008-07-28,2008-07-28,2008-07-28,2008,7,2008-07,14,360,Numeric,FALSE,FALSE,2.13,25.714285714285715,On-Time,0
400,117-ET-T01,Ethiopia,PMO - US,Direct Drop,DDP,HRDT,HIV test,TURE PHARMACEUTICALS & MEDICAL SUPPLIES P.L.C.,N/A,NA,2008-03-11,2008-03-11,2008-03-11,2008,3,2008-03,NA,0,Included,TRUE,FALSE,13399.25,NA,On-Time,0
410,113-ZW-T01,Zimbabwe,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd",Air,Air,2008-11-17,2008-11-17,2008-11-17,2008,11,2008-11,373,4112.46,Numeric,FALSE,FALSE,117631.66,11.025361930294906,On-Time,0
411,123-NG-T01,Nigeria,PMO - US,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,Air,2008-04-17,2008-04-17,2008-04-17,2008,4,2008-04,483,5468.88,Numeric,FALSE,FALSE,38475,11.322732919254658,On-Time,0
414,119-NA-T01,Namibia,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd",Air,Air,2008-06-04,2008-06-04,2008-06-04,2008,6,2008-06,33,1715.17,Numeric,FALSE,FALSE,10222.58,51.974848484848486,On-Time,0
420,108-VN-T01,Vietnam,PMO - US,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,Air,2008-06-03,2008-06-03,2008-06-03,2008,6,2008-06,654,4051.34,Numeric,FALSE,FALSE,96432,6.194709480122325,On-Time,0
422,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Truck,Truck,2008-04-24,2008-04-24,2008-04-24,2008,4,2008-04,NA,0,Included,TRUE,FALSE,405.06,NA,On-Time,0
423,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Truck,Truck,2008-04-24,2008-04-24,2008-04-24,2008,4,2008-04,NA,0,Included,TRUE,FALSE,870,NA,On-Time,0
438,108-VN-T01,Vietnam,PMO - US,Direct Drop,CIP,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Air,Air,2008-07-12,2008-07-12,2008-07-12,2008,7,2008-07,81,2211.05,Numeric,FALSE,FALSE,2800,27.296913580246915,On-Time,0
459,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,N/A,NA,2008-04-25,2008-04-07,2008-04-07,2008,4,2008-04,NA,0,Included,TRUE,FALSE,77.1,NA,On-Time,-18
464,102-NG-T01,Nigeria,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd",Air,Air,2008-07-09,2008-07-09,2008-07-09,2008,7,2008-07,1251,16090.22,Numeric,FALSE,FALSE,439785.02,12.861886490807354,On-Time,0
465,102-NG-T01,Nigeria,PMO - US,Direct Drop,EXW,HRDT,HIV test - Ancillary,"Orgenics, Ltd",Air,Air,2008-07-09,2008-07-04,2008-07-04,2008,7,2008-07,NA,0,Included,TRUE,FALSE,54.98,NA,On-Time,-5
466,117-ET-T01,Ethiopia,PMO - US,Direct Drop,DDP,HRDT,HIV test,TURE PHARMACEUTICALS & MEDICAL SUPPLIES P.L.C.,Air,Air,2008-05-09,2008-05-09,2008-05-09,2008,5,2008-05,NA,0,Included,TRUE,FALSE,691.42,NA,On-Time,0
530,108-VN-T01,Vietnam,PMO - US,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,Air,2008-09-19,2008-09-19,2008-09-19,2008,9,2008-09,1537,13507.92,Numeric,FALSE,FALSE,18359.04,8.788497072218608,On-Time,0
531,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Truck,Truck,2008-08-20,2008-08-20,2008-08-20,2008,8,2008-08,NA,0,Included,TRUE,FALSE,103.4,NA,On-Time,0
532,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Truck,Truck,2008-08-20,2008-05-08,2008-05-08,2008,8,2008-08,NA,0,Included,TRUE,FALSE,1906,NA,On-Time,-104
533,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Truck,Truck,2008-08-20,2008-05-08,2008-05-08,2008,8,2008-08,NA,0,Included,TRUE,FALSE,1025.1,NA,On-Time,-104
535,109-TZ-T01,Tanzania,PMO - US,Direct Drop,CIP,ARV,Adult,BRISTOL-MYERS SQUIBB,Air,Air,2008-09-02,2008-09-02,2008-09-02,2008,9,2008-09,117,645.1,Numeric,FALSE,FALSE,61470.99,5.513675213675214,On-Time,0
543,106-HT-T01,Haiti,PMO - US,Direct Drop,EXW,HRDT,HIV test,Orasure Technologies Inc.,Air,Air,2008-09-30,2008-09-30,2008-09-30,2008,9,2008-09,109,782.13,Numeric,FALSE,FALSE,9800,7.175504587155963,On-Time,0
551,106-HT-T01,Haiti,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc",Air,Air,2008-11-24,2008-11-24,2008-11-24,2008,11,2008-11,54,871.57,Numeric,FALSE,FALSE,11676,16.140185185185185,On-Time,0
598,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Truck,Truck,2008-06-12,2008-06-09,2008-06-09,2008,6,2008-06,NA,0,Included,TRUE,FALSE,1049.4,NA,On-Time,-3
610,108-VN-T01,Vietnam,PMO - US,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Air,Air,2008-09-19,2008-09-19,2008-09-19,2008,9,2008-09,2719,18614.72,Numeric,FALSE,FALSE,92736,6.8461640308937115,On-Time,0
630,112-NG-T01,Nigeria,PMO - US,Direct Drop,EXW,ACT,ACT,IDA FOUNDATION,Air,Air,2009-02-25,2008-09-09,2008-09-09,2009,2,2009-02,115,1755.87,Numeric,FALSE,FALSE,1547.68,15.268434782608695,On-Time,-169
637,108-VN-T01,Vietnam,PMO - US,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Air,Air,2008-10-08,2008-10-08,2008-10-08,2008,10,2008-10,2600,10179.16,Numeric,FALSE,FALSE,60900,3.9150615384615386,On-Time,0
646,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Truck,Truck,2008-07-10,2008-07-08,2008-07-08,2008,7,2008-07,NA,0,Included,TRUE,FALSE,696.5,NA,On-Time,-2
660,108-VN-T01,Vietnam,PMO - US,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,Air,2008-11-27,2008-11-27,2008-11-27,2008,11,2008-11,1224,4686.88,Numeric,FALSE,FALSE,171192,3.829150326797386,On-Time,0
668,102-GY-T01,Guyana,PMO - US,Direct Drop,CIP,MRDT,Malaria,ZEPHYR BIOMEDICALS,Air,Air,2008-08-15,2008-08-15,2008-08-15,2008,8,2008-08,34,180,Numeric,FALSE,FALSE,3675,5.294117647058823,On-Time,0
670,110-ZM-T01,Zambia,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd",Air,Air,2008-10-20,2008-10-20,2008-10-20,2008,10,2008-10,1053,11062.05,Numeric,FALSE,FALSE,323955,10.505270655270655,On-Time,0
712,119-NA-T01,Namibia,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc",Air,Air,2008-09-18,2008-09-18,2008-09-18,2008,9,2008-09,NA,0,Included,TRUE,FALSE,320,NA,On-Time,0
717,104-CI-T01,Côte d'Ivoire,PMO - US,Direct Drop,EXW,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),Air,Air,2008-10-02,2008-10-02,2008-10-02,2008,10,2008-10,562,11298.13,Numeric,FALSE,FALSE,38000,20.103434163701067,On-Time,0
719,104-CI-T01,Côte d'Ivoire,PMO - US,Direct Drop,EXW,ACT,ACT,IDA FOUNDATION,Air,Air,2009-01-23,2009-01-23,2009-01-23,2009,1,2009-01,1708,12830.91,Numeric,FALSE,FALSE,9750,7.512242388758782,On-Time,0
772,131-NG-T01,Nigeria,PMO - US,Direct Drop,CIP,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Air,Air,2009-03-10,2009-04-08,2009-04-08,2009,3,2009-03,NA,0,Included,TRUE,FALSE,453.6,NA,Late,29
791,119-NA-T01,Namibia,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd",Air,Air,2008-10-29,2008-10-29,2008-10-29,2008,10,2008-10,46,2698.04,Numeric,FALSE,FALSE,10798.5,58.65304347826087,On-Time,0
796,102-BW-T01,Botswana,PMO - US,Direct Drop,EXW,HRDT,HIV test - Ancillary,"Trinity Biotech, Plc",Air,Air,2008-11-28,2008-11-28,2008-11-28,2008,11,2008-11,1,578.01,Numeric,FALSE,FALSE,450,578.01,On-Time,0
797,110-ZM-T01,Zambia,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Standard Diagnostics, Inc.",Air,Air,2009-01-23,2009-01-23,2009-01-23,2009,1,2009-01,100,1122.24,Numeric,FALSE,FALSE,6380,11.2224,On-Time,0
835,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Truck,Truck,2009-05-17,2008-10-09,2008-10-09,2009,5,2009-05,NA,0,Included,TRUE,FALSE,1830.4,NA,On-Time,-220
836,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Truck,Truck,2009-05-17,2009-05-17,2009-05-17,2009,5,2009-05,NA,0,Included,TRUE,FALSE,2745.6,NA,On-Time,0
837,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Truck,Truck,2009-05-17,2008-10-09,2008-10-09,2009,5,2009-05,NA,0,Included,TRUE,FALSE,858,NA,On-Time,-220
838,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Truck,Truck,2009-05-17,2008-10-09,2008-10-09,2009,5,2009-05,NA,0,Included,TRUE,FALSE,91.35,NA,On-Time,-220
839,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Truck,Truck,2009-05-17,2008-10-09,2008-10-09,2009,5,2009-05,NA,0,Included,TRUE,FALSE,1375.6,NA,On-Time,-220
849,102-GY-T01,Guyana,PMO - US,Direct Drop,CIP,MRDT,Malaria,ZEPHYR BIOMEDICALS,Air,Air,2009-02-06,2009-02-06,2009-02-06,2009,2,2009-02,NA,0,Included,TRUE,FALSE,4050,NA,On-Time,0
858,109-TZ-T01,Tanzania,PMO - US,Direct Drop,CIP,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Air,Air,2009-04-21,2009-04-21,2009-04-21,2009,4,2009-04,4093,9339,Numeric,FALSE,FALSE,2520000,2.281700464207183,On-Time,0
914,104-CI-T01,Côte d'Ivoire,PMO - US,Direct Drop,EXW,ANTM,Malaria,IDA FOUNDATION,Air,Air,2009-03-02,2009-03-02,2009-03-02,2009,3,2009-03,5209,25405.22,Numeric,FALSE,FALSE,2731.4,4.877177961220964,On-Time,0
937,111-MZ-T01,Mozambique,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc",Air,Air,2009-03-23,2009-03-23,2009-03-23,2009,3,2009-03,1906,23914.8,Numeric,FALSE,FALSE,182400,12.547114375655823,On-Time,0
960,108-VN-T01,Vietnam,PMO - US,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Air,Air,2009-04-10,2009-04-10,2009-04-10,2009,4,2009-04,3509,12835.2,Numeric,FALSE,FALSE,51350.04,3.657794243374181,On-Time,0
961,108-VN-T01,Vietnam,PMO - US,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Air,Air,2009-04-10,2009-04-10,2009-04-10,2009,4,2009-04,NA,NA,Cross-reference,TRUE,FALSE,50400,NA,On-Time,0
962,108-VN-T01,Vietnam,PMO - US,Direct Drop,EXW,ARV,Adult,CIPLA LIMITED,Air,Air,2009-03-23,2009-03-23,2009-03-23,2009,3,2009-03,924,4225.93,Numeric,FALSE,FALSE,72864,4.573517316017316,On-Time,0
979,108-VN-T01,Vietnam,PMO - US,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Air,Air,2009-03-16,2009-03-16,2009-03-16,2009,3,2009-03,211,892.5,Numeric,FALSE,FALSE,20250.72,4.229857819905213,On-Time,0
985,109-TZ-T01,Tanzania,PMO - US,Direct Drop,FCA,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,Air,2009-05-28,2009-05-28,2009-05-28,2009,5,2009-05,644,6668.61,Numeric,FALSE,FALSE,21536.4,10.354984472049688,On-Time,0
986,109-TZ-T01,Tanzania,PMO - US,Direct Drop,FCA,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,Air,2009-05-04,2009-05-04,2009-05-04,2009,5,2009-05,237,0,Included,TRUE,FALSE,21526.32,NA,On-Time,0
993,107-RW-T01,Rwanda,PMO - US,Direct Drop,EXW,HRDT,HIV test,Premier Medical Corporation Ltd.,Air,Air,2009-04-28,2009-04-28,2009-04-28,2009,4,2009-04,2800,12595.81,Numeric,FALSE,FALSE,185602.5,4.4985035714285715,On-Time,0
1037,123-NG-T01,Nigeria,PMO - US,Direct Drop,CIP,ARV,Adult,BRISTOL-MYERS SQUIBB,Air,Air,2009-09-30,2009-09-30,2009-09-30,2009,9,2009-09,11,463,Numeric,FALSE,FALSE,4734,42.09090909090909,On-Time,0
1046,106-HT-T01,Haiti,PMO - US,Direct Drop,CIP,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Air,Air,2009-03-31,2009-03-31,2009-03-31,2009,3,2009-03,43,260,Numeric,FALSE,FALSE,760,6.046511627906977,On-Time,0
1047,106-HT-T01,Haiti,PMO - US,Direct Drop,CIP,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Air,Air,2009-03-31,2009-03-31,2009-03-31,2009,3,2009-03,NA,NA,Cross-reference,TRUE,FALSE,402.88,NA,On-Time,0
1048,106-HT-T01,Haiti,PMO - US,Direct Drop,FCA,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,Air,2009-04-15,2009-04-15,2009-04-15,2009,4,2009-04,10,893.22,Numeric,FALSE,FALSE,472.88,89.322,On-Time,0
1063,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Air,Air,2009-03-31,2008-12-02,2008-12-02,2009,3,2009-03,NA,0,Included,TRUE,FALSE,47522.75,NA,On-Time,-119
1065,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Air,Air,2009-04-07,2008-12-03,2008-12-03,2009,4,2009-04,NA,0,Included,TRUE,FALSE,49840,NA,On-Time,-125
1066,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Air,Air,2009-04-07,2008-12-03,2008-12-03,2009,4,2009-04,NA,0,Included,TRUE,FALSE,3588.48,NA,On-Time,-125
1067,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Air,Air,2009-05-05,2008-12-23,2008-12-23,2009,5,2009-05,NA,0,Included,TRUE,FALSE,1152,NA,On-Time,-133
1068,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Air,Air,2009-05-12,2008-12-30,2008-12-30,2009,5,2009-05,NA,0,Included,TRUE,FALSE,10512,NA,On-Time,-133
1070,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Air,Air,2009-03-31,2008-11-21,2008-11-21,2009,3,2009-03,NA,0,Included,TRUE,FALSE,3384,NA,On-Time,-130
1077,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Air,Air,2009-06-25,2009-04-21,2009-04-21,2009,6,2009-06,NA,0,Included,TRUE,FALSE,1954.9,NA,On-Time,-65
1078,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Truck,Truck,2009-06-25,2009-06-05,2009-06-05,2009,6,2009-06,NA,0,Included,TRUE,FALSE,16642,NA,On-Time,-20
1079,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Air,Air,2009-06-25,2009-06-17,2009-06-17,2009,6,2009-06,NA,0,Included,TRUE,FALSE,1932.3,NA,On-Time,-8
1080,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Truck,Truck,2009-08-19,2009-08-19,2009-08-19,2009,8,2009-08,NA,0,Included,TRUE,FALSE,10665,NA,On-Time,0
1084,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Air,Air,2009-06-25,2009-04-14,2009-04-14,2009,6,2009-06,NA,0,Included,TRUE,FALSE,134385.3,NA,On-Time,-72
1085,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Air,Air,2009-06-25,2009-04-29,2009-04-29,2009,6,2009-06,NA,0,Included,TRUE,FALSE,80640,NA,On-Time,-57
1086,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Air,Air,2009-06-25,2009-04-20,2009-04-20,2009,6,2009-06,NA,0,Included,TRUE,FALSE,35016,NA,On-Time,-66
1095,144-BW-T01,Botswana,PMO - US,Direct Drop,EXW,HRDT,HIV test,Orasure Technologies Inc.,Air,Air,2009-11-13,2009-11-13,2009-11-13,2009,11,2009-11,48,1172.11,Numeric,FALSE,FALSE,7000,24.418958333333332,On-Time,0
1109,104-CI-T01,Côte d'Ivoire,PMO - US,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,Air,2009-06-30,2009-06-30,2009-06-30,2009,6,2009-06,2523,14806.48,Numeric,FALSE,FALSE,420864,5.8686008719778044,On-Time,0
1110,104-CI-T01,Côte d'Ivoire,PMO - US,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,Air,2009-07-22,2009-07-22,2009-07-22,2009,7,2009-07,175,7642.97,Numeric,FALSE,FALSE,15344,43.67411428571429,On-Time,0
1111,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Truck,Truck,2009-07-31,2009-04-21,2009-04-21,2009,7,2009-07,NA,0,Included,TRUE,FALSE,1080,NA,On-Time,-101
1114,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Truck,Truck,2009-05-15,2009-04-17,2009-04-17,2009,5,2009-05,NA,0,Included,TRUE,FALSE,2816,NA,On-Time,-28
1115,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Truck,Truck,2009-05-15,2009-04-23,2009-04-23,2009,5,2009-05,NA,3134.85,Numeric,FALSE,FALSE,19770,NA,On-Time,-22
1122,106-HT-T01,Haiti,PMO - US,Direct Drop,EXW,HRDT,HIV test,Orasure Technologies Inc.,Air,Air,2009-09-16,2009-09-16,2009-09-16,2009,9,2009-09,144,3128.19,Numeric,FALSE,FALSE,21000,21.723541666666666,On-Time,0
1134,102-KE-T01,Kenya,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd",Air,Air,2009-07-10,2009-07-10,2009-07-10,2009,7,2009-07,2215,16835.31,Numeric,FALSE,FALSE,600000,7.600591422121897,On-Time,0
1140,133-NG-T01,Nigeria,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd",Air,Air,2009-08-18,2009-08-18,2009-08-18,2009,8,2009-08,1915,24514.33,Numeric,FALSE,FALSE,511600,12.801216710182768,On-Time,0
1156,107-RW-T01,Rwanda,PMO - US,Direct Drop,CIP,ARV,Adult,HETERO LABS LIMITED,Air,Air,2009-07-25,2009-07-25,2009-07-25,2009,7,2009-07,4482,37404.74,Numeric,FALSE,TRUE,386384.88,8.345546630968316,On-Time,0
1162,104-CI-T01,Côte d'Ivoire,PMO - US,Direct Drop,EXW,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),Air,Air,2009-09-15,2009-09-15,2009-09-15,2009,9,2009-09,1101,8074.03,Numeric,FALSE,FALSE,110000,7.333360581289736,On-Time,0
1179,108-VN-T01,Vietnam,PMO - US,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,Air,2009-07-17,2009-07-17,2009-07-17,2009,7,2009-07,48,3366.04,Numeric,FALSE,FALSE,613.76,70.12583333333333,On-Time,0
1183,108-VN-T01,Vietnam,PMO - US,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Air,Air,2009-07-10,2009-07-10,2009-07-10,2009,7,2009-07,1804,6341.88,Numeric,FALSE,FALSE,39025,3.5154545454545456,On-Time,0
1196,102-BW-T01,Botswana,PMO - US,Direct Drop,EXW,HRDT,HIV test,Orasure Technologies Inc.,Air,Air,2009-06-12,2009-07-10,2009-07-10,2009,6,2009-06,12,684.42,Numeric,FALSE,FALSE,1750,57.035,Late,28
1198,119-NA-T01,Namibia,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd",Air,Air,2009-09-01,2009-09-01,2009-09-01,2009,9,2009-09,48,401.97,Numeric,FALSE,FALSE,5025,8.374375,On-Time,0
1213,108-VN-T01,Vietnam,PMO - US,Direct Drop,CIP,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Air,Air,2009-07-28,2009-07-28,2009-07-28,2009,7,2009-07,148,14.36,Numeric,FALSE,FALSE,2800,0.09702702702702702,On-Time,0
1215,119-NA-T01,Namibia,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc",Air,Air,2009-06-29,2009-06-29,2009-06-29,2009,6,2009-06,79,1736.18,Numeric,FALSE,FALSE,7040,21.976962025316457,On-Time,0
1221,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Truck,Truck,2009-07-28,2009-07-28,2009-07-28,2009,7,2009-07,NA,0,Included,TRUE,FALSE,490,NA,On-Time,0
1222,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Adult,S. BUYS WHOLESALER,Truck,Truck,2009-10-12,2009-08-05,2009-08-05,2009,10,2009-10,NA,0,Included,TRUE,FALSE,41300,NA,On-Time,-68
1223,116-ZA-T01,South Africa,PMO - US,Direct Drop,DDP,ARV,Pediatric,S. BUYS WHOLESALER,Truck,Truck,2009-10-12,2009-07-28,2009-07-28,2009,10,2009-10,NA,0,Included,TRUE,FALSE,2838.2,NA,On-Time,-76
1245,100-CI-T01,Côte d'Ivoire,PMO - US,Direct Drop,EXW,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),Air,Air,2006-06-27,2006-06-27,2006-06-27,2006,6,2006-06,165,1816.57,Numeric,FALSE,FALSE,11076.45,11.009515151515151,On-Time,0
1246,104-CI-T01,Côte d'Ivoire,PMO - US,Direct Drop,EXW,HRDT,HIV test,Orasure Technologies Inc.,Air,Air,2006-07-14,2006-07-14,2006-07-14,2006,7,2006-07,15,1039.5,Numeric,FALSE,FALSE,2400,69.3,On-Time,0
1251,108-VN-T01,Vietnam,PMO - US,Direct Drop,CIP,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Air,Air,2006-11-16,2006-11-16,2006-11-16,2006,11,2006-11,555,3292.15,Numeric,FALSE,FALSE,19600,5.931801801801802,On-Time,0
1262,106-HT-T01,Haiti,PMO - US,Direct Drop,EXW,HRDT,HIV test,Orasure Technologies Inc.,Air,Air,2006-11-09,2006-11-09,2006-11-09,2006,11,2006-11,36,1195.29,Numeric,FALSE,FALSE,6000,33.2025,On-Time,0
1279,113-ZW-T01,Zimbabwe,PMO - US,Direct Drop,CIP,ARV,Adult,INTERNATIONAL HEALTHCARE DISTRIBUTORS,Air,Air,2006-11-07,2006-11-07,2006-11-07,2006,11,2006-11,135,0,Included,TRUE,FALSE,11096.8,NA,On-Time,0
1281,112-NG-T01,Nigeria,PMO - US,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Air,Air,2006-12-07,2006-12-07,2006-12-07,2006,12,2006-12,479,4861.14,Numeric,FALSE,FALSE,2994.9,10.148517745302716,On-Time,0
1282,108-VN-T01,Vietnam,PMO - US,Direct Drop,EXW,ARV,Adult,CIPLA LIMITED,Air,Air,2007-03-14,2007-03-14,2007-03-14,2007,3,2007-03,2575,18772.94,Numeric,FALSE,FALSE,276100,7.290462135922329,On-Time,0
1283,108-VN-T01,Vietnam,PMO - US,Direct Drop,EXW,ARV,Adult,STRIDES ARCOLAB LIMITED,Air,Air,2007-03-14,2007-03-14,2007-03-14,2007,3,2007-03,9170,42453.21,Numeric,FALSE,TRUE,144205,4.629575790621592,On-Time,0
1285,102-GY-T01,Guyana,PMO - US,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc",Air,Air,2006-12-29,2006-12-29,2006-12-29,2006,12,2006-12,316,4989.87,Numeric,FALSE,FALSE,36000,15.790727848101266,On-Time,0
1295,111-MZ-T01,Mozambique,PMO - US,Direct Drop,CIP,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,Air,2007-02-15,2007-02-15,2007-02-15,2007,2,2007-02,25,0,Included,TRUE,FALSE,3288,NA,On-Time,0
